-0.37402,-3.3767
-1.001,-2.8102
-0.58168,-2.2719
0.5739,-2.4034
0.7804,-3.0963
0.034903,-2.0003
-0.76763,-1.5048
-1.87,-0.54796
-1.9201,0.33473
-0.75017,-0.25971
-0.92318,0.53109
0.19209,0.026261
0.058648,-1.0584
1.6874,-0.75846
1.5968,-0.062343
1.8909,1.7322
0.63347,1.054
-0.4787,1.4659
-2.2488,3.3136
-1.6032,4.9102
-0.31731,4.8706
0.18765,3.0092
0.62112,5.659
-1.5481,7.6848
-0.37083,2.2606
0.97806,6.4364
1.6169,4.3361
1.2141,2.5245
1.055,-1.5223
