NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00047018,2.298e-17,0.046656,0.010078,7.9587e-08,2.9324e-14,6.334e-15,1.3788e-17,6.334e-15,4.8874e-14,3.742e-11,4.9636e-18,2.2627e-13,2.843e-06,NaN,NaN,NaN,NaN,4.8497e-12,1.0557e-14,1.3576e-13,1.3682e-15,8.1456e-14,3.8299e-17,2.9098e-12,3.6846e-07,6.1409e-07,1.7869e-18,1.3682e-15,8.337e-20,2.9552e-16,3.7711e-13,4.8497e-12,1.7324e-10,4.8874e-14,1.0557e-14,4.8497e-12,NaN,NaN,2.8874e-10,8.2089e-16,1.7459e-12,8.0205e-10,3.8299e-17,2.9552e-16,1.0805e-20,1.3576e-13,2.8874e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07776,1.0395e-10,0.0060466,0.216,8.0828e-12,0.00016927,0.36,2.2803e-15,6.2852e-13,2.2452e-11,2.2279e-09,2.2452e-11,6.2367e-11,1.3367e-09,NaN,NaN,NaN,NaN,0.36,8.2089e-16,2.2627e-13,6.334e-15,2.9324e-14,1.0639e-16,2.9552e-16,1.7595e-14,0.00078364,2.2279e-09,4.9253e-16,1.3682e-15,6.2852e-13,4.8497e-12,1.7459e-12,4.8497e-12,3.7711e-13,3.7711e-13,8.1456e-14,1.7459e-12,NaN,NaN,4.7384e-06,4.8874e-14,1.0639e-16,1.8008e-20,1.7731e-16,2.2803e-15,2.9552e-16,6.3832e-17,8.0828e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7132e-09,6.1409e-07,0.016796,3.6846e-07,1.7191e-08,NaN,NaN,2.8651e-08,4.8123e-10,8.0205e-10,8.1456e-14,2.9552e-16,3.8004e-15,0.0013061,NaN,NaN,NaN,NaN,1.3162e-05,3.742e-11,2.9552e-16,1.7595e-14,1.7595e-14,6.2852e-13,1.7191e-08,3.742e-11,0.010078,1.3367e-09,3.7132e-09,4.8123e-10,1.3264e-07,8.0828e-12,6.334e-15,2.9552e-16,1.0557e-14,1.7595e-14,6.2367e-11,1.7459e-12,NaN,NaN,0.00047018,2.9098e-12,2.8874e-10,8.0205e-10,2.2627e-13,3.7711e-13,1.0475e-12,2.9098e-12,3.8004e-15,0.046656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1937e-05,8.1456e-14,1.3367e-09,8.2089e-16,1.7459e-12,1.3367e-09,2.8651e-08,1.7731e-16,8.2727e-18,1.8008e-20,1.3682e-15,1.3471e-11,1.0314e-08,6.1409e-07,0.6,NaN,NaN,NaN,NaN,1.7459e-12,1.0475e-12,2.9098e-12,6.2367e-11,2.2279e-09,1.7191e-08,1.7595e-14,2.2627e-13,2.8651e-08,6.2367e-11,2.2627e-13,2.2452e-11,2.9552e-16,1.0557e-14,3.8004e-15,4.9253e-16,8.1456e-14,6.2852e-13,1.0557e-14,3.742e-11,NaN,NaN,0.1296,6.334e-15,6.3832e-17,1.3788e-17,2.2803e-15,6.334e-15,1.0557e-14,2.298e-17,1.3788e-17,0.0060466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,1.3367e-09,1.3367e-09,0.00028211,7.8973e-06,4.8874e-14,2.9098e-12,0.00016927,4.7384e-06,2.843e-06,2.2107e-07,1.7058e-06,2.9098e-12,1.7869e-18,0.0021768,NaN,NaN,NaN,NaN,0.1296,1.0395e-10,3.7711e-13,1.0557e-14,1.7324e-10,2.9324e-14,4.9253e-16,1.3576e-13,3.742e-11,2.2452e-11,1.7459e-12,4.8874e-14,6.2852e-13,2.2452e-11,2.2627e-13,3.7132e-09,1.0314e-08,4.8874e-14,1.7459e-12,4.8497e-12,2.2452e-11,0.00028211,NaN,1.3162e-05,4.8497e-12,1.3471e-11,2.2452e-11,8.0828e-12,3.8004e-15,6.334e-15,2.9324e-14,4.8123e-10,1.7058e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1409e-07,2.9324e-14,1.3576e-13,2.8874e-10,7.8973e-06,3.6846e-07,0.00016927,2.1937e-05,2.2279e-09,0.99999,0.99998,0.99972,1,4.7384e-06,NaN,NaN,NaN,NaN,NaN,0.00010156,8.1456e-14,1.7459e-12,4.8497e-12,8.0828e-12,2.2279e-09,4.7384e-06,3.7132e-09,1.7459e-12,4.8123e-10,1.7324e-10,1.3264e-07,6.2367e-11,4.8123e-10,3.742e-11,6.334e-15,8.2089e-16,2.9098e-12,1.3576e-13,2.2452e-11,1.3471e-11,8.337e-20,2.2803e-15,0.010078,8.0828e-12,2.2279e-09,1.3471e-11,8.0828e-12,1.3367e-09,1.7324e-10,1.0235e-06,2.2452e-11,2.843e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003628,2.1937e-05,1.7459e-12,6.2367e-11,1.0475e-12,1.3682e-15,3.7711e-13,2.9098e-12,6.1887e-09,2.2107e-07,3.8299e-17,1.277e-23,1.2019e-28,1,1,1,NaN,NaN,NaN,0.003628,3.6846e-07,3.6562e-05,4.7384e-06,1.0235e-06,1.0314e-08,2.2627e-13,3.7711e-13,1.7324e-10,2.8874e-10,4.8497e-12,3.7711e-13,1.0639e-16,3.7711e-13,1.0475e-12,1.0314e-08,3.7132e-09,1.7324e-10,1.7595e-14,1.3682e-15,8.2089e-16,1.7324e-10,3.742e-11,6.2367e-11,1.7191e-08,8.2089e-16,2.2803e-15,8.0828e-12,2.2452e-11,8.1456e-14,2.9098e-12,8.0828e-12,4.8874e-14,6.2367e-11,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046656,6.2367e-11,2.2107e-07,7.9587e-08,8.0205e-10,1.7058e-06,2.2107e-07,8.0205e-10,1.0475e-12,1.3576e-13,3.7132e-09,1.9023e-05,1,0.99853,3.0437e-15,1,NaN,NaN,NaN,NaN,0.00016927,8.0828e-12,3.742e-11,4.8497e-12,4.8497e-12,1.3471e-11,8.0205e-10,1.7324e-10,6.2367e-11,2.9098e-12,3.6846e-07,1.3162e-05,3.6562e-05,2.2107e-07,1.7191e-08,2.2452e-11,6.2367e-11,3.6846e-07,2.843e-06,7.8973e-06,6.1887e-09,1.0557e-14,8.0205e-10,2.8651e-08,1.0557e-14,1.0314e-08,1.3367e-09,5.0022e-20,1.1144e-28,9.5174e-14,1.2099e-09,6.2852e-13,1.0475e-12,2.9098e-12,0.00078364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,6.1887e-09,8.0828e-12,2.2107e-07,1.7191e-08,4.7752e-08,1.7191e-08,2.2279e-09,2.2107e-07,6.1409e-07,1,4.8874e-14,1,1,1,1,1,NaN,NaN,NaN,NaN,1.3264e-07,2.2107e-07,1.7324e-10,4.8123e-10,1.7191e-08,1.3264e-07,3.6846e-07,2.2279e-09,2.8651e-08,1.0314e-08,1.0475e-12,2.2452e-11,2.9098e-12,1.0475e-12,2.2107e-07,2.9098e-12,4.8497e-12,3.8004e-15,6.1887e-09,4.8123e-10,1.3471e-11,2.8874e-10,6.334e-15,8.0828e-12,2.8874e-10,2.2279e-09,6.2367e-11,1,0.98768,1,0.7086,1,2.8874e-10,7.9587e-08,6.0936e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8651e-08,3.6846e-07,8.0828e-12,1.3367e-09,7.9587e-08,2.2107e-07,3.6846e-07,2.843e-06,7.9587e-08,1,1,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,3.7132e-09,6.1887e-09,2.8874e-10,3.7711e-13,8.0828e-12,4.8123e-10,2.2279e-09,2.2107e-07,2.2279e-09,8.0828e-12,4.8497e-12,1.3471e-11,4.7752e-08,7.8973e-06,7.9587e-08,4.7752e-08,2.8651e-08,6.1887e-09,8.1456e-14,1.0475e-12,6.1887e-09,8.0205e-10,1.3162e-05,1.0395e-10,7.9587e-08,6.2852e-13,1,0.99998,1,1,0.6969,1,6.2852e-13,2.9098e-12,1.3264e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00078364,1.3264e-07,4.7752e-08,6.1887e-09,8.0205e-10,2.2107e-07,2.8651e-08,2.2803e-15,2.2452e-11,1.7191e-08,1,0.36,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,0.1296,0.00010156,1.7058e-06,1.7058e-06,1.7191e-08,4.7752e-08,1.7191e-08,1.7191e-08,1.3471e-11,2.8651e-08,2.1937e-05,0.00016927,3.6846e-07,6.1887e-09,3.742e-11,2.2452e-11,3.7132e-09,6.1887e-09,1.0235e-06,3.6846e-07,4.7752e-08,4.7752e-08,1.0235e-06,4.7752e-08,2.8651e-08,1.0395e-10,2.2107e-07,1,1.0284e-19,0.96503,0.68256,0.0021768,1,1.3471e-11,1.7191e-08,1.0314e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,3.6562e-05,7.9587e-08,1.7324e-10,1.7058e-06,2.2279e-09,1.7058e-06,1.0314e-08,4.7384e-06,4.7384e-06,1,0.0060466,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,3.7132e-09,2.9324e-14,1.3264e-07,6.1409e-07,1.0235e-06,2.2452e-11,2.2107e-07,1.0235e-06,3.6562e-05,2.2107e-07,2.843e-06,2.2107e-07,1.0314e-08,2.843e-06,2.8651e-08,2.8651e-08,2.1937e-05,7.8973e-06,2.8651e-08,2.2107e-07,4.8123e-10,3.742e-11,2.8874e-10,2.2279e-09,2.2107e-07,1.0314e-08,4.8497e-12,1,0.090502,1,NaN,0.36,1,2.2279e-09,1.0395e-10,1.3367e-09,0.1296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00028211,4.7384e-06,6.0936e-05,1.0395e-10,1.0314e-08,2.8874e-10,4.8123e-10,3.6846e-07,2.8651e-08,1,1,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,0.046656,1.3264e-07,2.843e-06,7.8973e-06,3.6846e-07,6.1409e-07,1.0235e-06,4.7752e-08,2.8874e-10,7.9587e-08,1.3367e-09,1.7191e-08,1.7058e-06,3.7132e-09,1.3367e-09,2.8874e-10,1.3471e-11,2.8874e-10,2.2452e-11,1.0475e-12,8.0828e-12,8.0205e-10,7.9587e-08,3.6846e-07,3.6846e-07,4.7752e-08,1.0395e-10,1.0395e-10,1,0.046656,NaN,NaN,NaN,1,2.2107e-07,2.8651e-08,2.8651e-08,0.00078364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,0.36,7.8973e-06,6.0936e-05,0.00016927,1.7058e-06,1.3264e-07,6.0936e-05,3.6846e-07,1.3162e-05,3.6562e-05,0.0060466,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,0.046656,2.2279e-09,1.0475e-12,2.8874e-10,2.8874e-10,4.7384e-06,4.7384e-06,3.7132e-09,2.8651e-08,4.8123e-10,6.1887e-09,4.8497e-12,8.0205e-10,1.0235e-06,6.1409e-07,2.843e-06,1.3162e-05,7.9587e-08,7.8973e-06,0.00078364,0.00016927,7.8973e-06,3.6846e-07,4.7752e-08,2.843e-06,1.0235e-06,7.9587e-08,2.843e-06,1,0.216,NaN,NaN,1,6.0936e-05,4.8123e-10,7.9587e-08,1.7191e-08,4.7384e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7132e-09,0.0013061,4.7752e-08,1.0235e-06,1.3264e-07,2.2279e-09,1.7324e-10,4.7384e-06,6.1887e-09,6.1409e-07,3.6846e-07,0.36,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4.7384e-06,1.0235e-06,2.843e-06,1.0235e-06,0.00047018,4.7384e-06,1.3367e-09,1.0235e-06,3.6846e-07,2.843e-06,0.00028211,6.1409e-07,4.7752e-08,7.8973e-06,2.2107e-07,1.0314e-08,2.8874e-10,4.8123e-10,2.2107e-07,2.2279e-09,7.9587e-08,1.7058e-06,1.7058e-06,1.3264e-07,1.0235e-06,4.8123e-10,4.8123e-10,6.1409e-07,1,0.07776,NaN,NaN,1,0.010078,4.7752e-08,1.3162e-05,7.8973e-06,6.1409e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07776,1.7324e-10,4.7752e-08,1.0314e-08,4.7752e-08,0.00028211,1.3162e-05,0.00028211,0.0021768,3.6562e-05,2.1937e-05,0.00078364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00010156,8.0205e-10,2.843e-06,2.843e-06,2.1937e-05,3.6846e-07,6.1409e-07,1.7058e-06,1.7191e-08,2.8651e-08,1.3264e-07,4.7384e-06,0.00010156,7.8973e-06,1.0235e-06,2.2107e-07,1.3162e-05,1.0235e-06,2.2107e-07,0.003628,6.1409e-07,1.3264e-07,1.3367e-09,3.7711e-13,3.7132e-09,2.2803e-15,1.3367e-09,2.2107e-07,3.6562e-05,1,1,1,1,1,0.016796,4.8497e-12,0.00028211,6.1409e-07,1.7058e-06,0.07776,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,2.2107e-07,1.0314e-08,0.0013061,0.0013061,6.0936e-05,0.0021768,1.7058e-06,4.7384e-06,4.8123e-10,1.7459e-12,1.7191e-08,0.1296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003628,0.003628,3.6562e-05,1.3162e-05,6.1409e-07,7.9587e-08,1.0235e-06,6.1887e-09,2.843e-06,2.1937e-05,1.0235e-06,7.8973e-06,2.2452e-11,4.8123e-10,2.9098e-12,8.0205e-10,2.2452e-11,4.7752e-08,1.7058e-06,4.8497e-12,3.6846e-07,3.7132e-09,2.843e-06,6.0936e-05,1.3367e-09,0.00010156,2.843e-06,6.0936e-05,6.0936e-05,3.6846e-07,1.0235e-06,0.36,1,1,0.1296,2.1937e-05,2.1937e-05,4.8123e-10,8.1456e-14,6.0936e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016796,4.7384e-06,0.00010156,1.7191e-08,7.8973e-06,4.7384e-06,1.3367e-09,1.0314e-08,7.9587e-08,1.7191e-08,3.6562e-05,1.3162e-05,0.003628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,1.3264e-07,1.3367e-09,3.6846e-07,2.8651e-08,2.8651e-08,1.3264e-07,0.00028211,0.0013061,0.00047018,1.7058e-06,4.7752e-08,2.8651e-08,3.6562e-05,1.3162e-05,0.0013061,0.010078,0.027994,0.00028211,1.3162e-05,1.3264e-07,6.1409e-07,0.00047018,7.9587e-08,0.00028211,0.0013061,0.00028211,1.0235e-06,3.6846e-07,1.0314e-08,6.1887e-09,1.0235e-06,1.7058e-06,NaN,NaN,NaN,4.7384e-06,1.0395e-10,7.9587e-08,1.0235e-06,0.0021768,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1887e-09,2.8874e-10,1.3162e-05,1.7191e-08,4.7752e-08,0.00010156,0.00028211,7.8973e-06,0.0013061,0.016796,3.6562e-05,2.1937e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00016927,6.1409e-07,7.8973e-06,1.3162e-05,0.00010156,0.00078364,4.7752e-08,4.8123e-10,7.8973e-06,2.8874e-10,1.0314e-08,1.3264e-07,6.0936e-05,0.0013061,1.3162e-05,2.1937e-05,7.8973e-06,2.2107e-07,7.8973e-06,2.1937e-05,3.6846e-07,3.6846e-07,6.0936e-05,0.00047018,1.3162e-05,6.1409e-07,4.7384e-06,1.7058e-06,4.7384e-06,1.0314e-08,0.0013061,0.00047018,0.027994,NaN,NaN,NaN,1.3162e-05,7.8973e-06,1.0235e-06,2.8874e-10,3.6562e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07776,0.00078364,0.016796,0.00047018,0.07776,0.010078,2.1937e-05,1.7324e-10,2.2279e-09,1.3264e-07,1.0235e-06,6.0936e-05,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0.00028211,0.0060466,1.3264e-07,2.843e-06,4.7384e-06,0.00047018,4.7384e-06,0.00010156,0.00028211,0.0060466,0.00078364,0.00028211,4.7384e-06,1.0235e-06,7.8973e-06,4.7752e-08,3.6846e-07,1.3264e-07,4.7752e-08,1.3264e-07,0.00016927,1.3264e-07,4.8874e-14,1.3471e-11,7.9587e-08,8.0205e-10,2.2107e-07,4.7384e-06,1.3264e-07,0.00010156,4.7384e-06,1.3162e-05,0.00047018,NaN,NaN,NaN,3.6562e-05,0.0013061,0.0060466,4.7384e-06,6.0936e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.00010156,0.00010156,2.1937e-05,2.8874e-10,1.7058e-06,4.7384e-06,0.003628,0.010078,0.00028211,0.010078,4.7384e-06,0.010078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060466,6.1887e-09,3.6846e-07,0.00010156,0.00016927,0.00016927,3.6562e-05,0.00028211,4.7384e-06,2.1937e-05,7.9587e-08,2.843e-06,1.3367e-09,1.0314e-08,4.7384e-06,0.027994,0.00047018,0.010078,0.00028211,7.9587e-08,1.3367e-09,1.3367e-09,1.0235e-06,0.0021768,0.00010156,1.7058e-06,1.7058e-06,1.3162e-05,3.6846e-07,4.7384e-06,1.0235e-06,1.3264e-07,2.8651e-08,2.1937e-05,NaN,NaN,NaN,3.6562e-05,1.0475e-12,3.8004e-15,1.3162e-05,6.0936e-05,0.0060466,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027994,0.046656,0.00028211,6.0936e-05,6.0936e-05,1.7058e-06,0.00028211,0.00016927,2.2107e-07,6.1887e-09,1.3264e-07,1.7058e-06,0.016796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021768,0.00047018,0.0013061,1.7058e-06,7.9587e-08,7.9587e-08,1.7058e-06,1.0395e-10,4.7384e-06,0.00028211,3.6562e-05,0.00047018,7.8973e-06,2.2107e-07,2.2279e-09,4.8123e-10,2.8651e-08,6.1409e-07,0.003628,0.046656,0.00047018,0.0013061,1.3264e-07,2.1937e-05,2.2107e-07,2.8651e-08,6.1409e-07,4.7384e-06,0.0060466,0.027994,0.00047018,0.00078364,0.003628,0.216,NaN,NaN,NaN,0.0013061,0.027994,0.010078,0.00010156,0.010078,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07776,0.00047018,4.8123e-10,2.1937e-05,1.0235e-06,1.0235e-06,0.00016927,6.0936e-05,6.0936e-05,0.00028211,0.00078364,7.8973e-06,6.0936e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00016927,1.7058e-06,2.843e-06,0.00028211,0.016796,0.010078,0.00078364,0.0060466,6.1409e-07,2.1937e-05,2.843e-06,3.6846e-07,0.00016927,0.003628,0.046656,0.216,0.6,0.010078,0.0060466,7.8973e-06,7.8973e-06,7.8973e-06,1.7058e-06,7.8973e-06,0.00010156,0.0013061,0.00028211,0.00016927,1.7058e-06,1.0235e-06,1.7058e-06,2.2452e-11,1.0314e-08,1.0235e-06,0.003628,NaN,NaN,NaN,0.0060466,0.00016927,3.6846e-07,1.7324e-10,4.7384e-06,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.016796,0.0021768,0.016796,0.016796,0.00028211,0.0013061,2.1937e-05,2.843e-06,6.1409e-07,0.00010156,0.0021768,2.843e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1296,2.1937e-05,0.00010156,3.6846e-07,2.2107e-07,1.0395e-10,2.8874e-10,4.7384e-06,0.0021768,0.0060466,0.016796,0.00016927,0.00078364,0.00016927,3.6562e-05,6.1409e-07,6.1409e-07,2.2107e-07,4.8123e-10,2.1937e-05,0.00078364,0.0060466,0.0021768,1.3162e-05,4.7384e-06,1.3162e-05,1.3162e-05,0.00010156,0.00010156,0.0013061,2.1937e-05,0.0013061,0.0021768,0.00010156,0.0013061,0.003628,NaN,NaN,0.36,0.0013061,0.003628,0.00047018,6.0936e-05,4.8497e-12,0.216,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,1.0235e-06,2.1937e-05,4.7384e-06,0.00010156,6.1409e-07,0.0013061,0.00010156,0.003628,3.6562e-05,2.843e-06,6.1409e-07,2.2107e-07,0.046656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00078364,0.0021768,0.010078,0.003628,0.003628,0.07776,0.046656,0.00078364,1.3162e-05,1.7058e-06,1.3264e-07,3.6846e-07,0.0013061,0.00016927,3.6562e-05,0.0013061,0.00047018,0.0013061,0.00047018,6.2852e-13,4.8497e-12,2.2279e-09,2.8651e-08,7.8973e-06,0.00010156,0.00047018,1.3162e-05,0.00016927,0.00078364,1.3162e-05,4.7384e-06,1.0314e-08,2.8651e-08,3.6562e-05,2.2107e-07,2.843e-06,NaN,NaN,NaN,2.1937e-05,2.2107e-07,2.843e-06,0.00010156,6.0936e-05,0.1296,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00010156,0.00016927,7.8973e-06,2.1937e-05,1.7058e-06,0.00047018,2.1937e-05,0.00078364,7.8973e-06,1.3162e-05,0.010078,2.843e-06,1.3162e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.843e-06,7.9587e-08,3.6562e-05,1.7058e-06,7.8973e-06,0.00078364,0.00047018,0.016796,0.0060466,0.003628,0.0013061,0.0060466,0.00078364,2.1937e-05,2.1937e-05,2.1937e-05,1.3162e-05,0.0060466,0.1296,0.027994,0.027994,4.7384e-06,0.0021768,4.7384e-06,1.3162e-05,1.0314e-08,7.8973e-06,0.00078364,0.00047018,0.0013061,0.003628,3.6846e-07,2.1937e-05,1.7058e-06,3.7132e-09,7.9587e-08,NaN,NaN,NaN,3.7132e-09,0.003628,2.2107e-07,1.0314e-08,2.1937e-05,0.003628,NaN,NaN,NaN,NaN,NaN
